time, Quad.Est.E.Pos, Quad.Est.S.Z
18.591412,0.242104,0.301388
18.596409,0.241411,0.301560
18.601406,0.240947,0.301676
18.606403,0.252475,0.299084
18.611401,0.251865,0.299189
18.616398,0.250988,0.299348
18.621395,0.250359,0.299454
18.626392,0.249451,0.299614
18.631390,0.248852,0.299722
18.636387,0.247949,0.299884
18.641384,0.247323,0.299992
18.646381,0.246384,0.300156
18.651379,0.245741,0.300266
18.656376,0.244768,0.300431
18.661373,0.244122,0.300542
18.666370,0.243138,0.300709
18.671368,0.242470,0.300821
18.676365,0.241472,0.300990
18.681362,0.240802,0.301103
18.686359,0.239799,0.301274
18.691357,0.239140,0.301388
18.696354,0.238116,0.301561
18.701351,0.237407,0.301676
18.706348,0.297194,0.299084
18.711346,0.296610,0.299189
18.716343,0.295781,0.299348
18.721340,0.295237,0.299454
18.726337,0.294421,0.299614
18.731335,0.293873,0.299722
18.736332,0.293078,0.299884
18.741329,0.292535,0.299992
18.746326,0.291715,0.300156
18.751324,0.291153,0.300266
18.756321,0.290310,0.300431
18.761318,0.289742,0.300542
18.766315,0.288903,0.300709
18.771313,0.288335,0.300821
18.776310,0.287471,0.300990
18.781307,0.286921,0.301103
18.786304,0.286121,0.301274
18.791302,0.285604,0.301388
18.796299,0.284854,0.301561
18.801296,0.284363,0.301676
18.806293,0.267989,0.299084
18.811291,0.267519,0.299190
18.816288,0.266811,0.299348
18.821285,0.266344,0.299454
18.826283,0.265644,0.299615
18.831280,0.265158,0.299722
18.836277,0.264477,0.299884
18.841274,0.264073,0.299992
18.846272,0.263492,0.300156
18.851269,0.263117,0.300266
18.856266,0.262577,0.300431
18.861263,0.262221,0.300542
18.866261,0.261684,0.300709
18.871258,0.261326,0.300821
18.876255,0.260800,0.300990
18.881252,0.260473,0.301103
18.886250,0.259919,0.301274
18.891247,0.259490,0.301388
18.896244,0.258912,0.301561
18.901241,0.258507,0.301676
18.906239,0.226139,0.299084
18.911236,0.225484,0.299190
18.916233,0.224520,0.299348
18.921230,0.223876,0.299454
18.926228,0.222904,0.299615
18.931225,0.222269,0.299722
18.936222,0.221294,0.299884
18.941219,0.220677,0.299992
18.946217,0.219794,0.300156
18.951214,0.219219,0.300266
18.956211,0.218375,0.300431
18.961208,0.217818,0.300542
18.966206,0.217027,0.300709
18.971203,0.216542,0.300821
18.976200,0.215846,0.300990
18.981197,0.215376,0.301103
18.986195,0.214688,0.301274
18.991192,0.214252,0.301388
18.996189,0.213637,0.301561
19.001186,0.213246,0.301676
19.006184,0.252315,0.299084
19.011181,0.252170,0.299190
19.016178,0.251905,0.299348
19.021175,0.251702,0.299454
19.026173,0.251401,0.299615
19.031170,0.251187,0.299722
19.036167,0.250836,0.299884
19.041164,0.250604,0.299992
19.046162,0.250265,0.300156
19.051159,0.250048,0.300266
19.056156,0.249737,0.300431
19.061153,0.249545,0.300542
19.066151,0.249202,0.300709
19.071148,0.248994,0.300821
19.076145,0.248654,0.300990
19.081142,0.248435,0.301103
19.086140,0.248128,0.301274
19.091137,0.247938,0.301388
19.096134,0.247625,0.301561
19.101131,0.247388,0.301676
19.106129,0.267639,0.299084
19.111126,0.267773,0.299190
19.116123,0.267976,0.299348
19.121120,0.268111,0.299454
19.126118,0.268343,0.299615
19.131115,0.268514,0.299722
19.136112,0.268776,0.299884
19.141109,0.268953,0.299992
19.146107,0.269240,0.300156
19.151104,0.269445,0.300266
19.156101,0.269741,0.300431
19.161098,0.269952,0.300542
19.166096,0.270260,0.300709
19.171093,0.270478,0.300821
19.176090,0.270802,0.300990
19.181087,0.271071,0.301103
19.186085,0.271425,0.301274
19.191082,0.271687,0.301388
19.196079,0.272063,0.301561
19.201077,0.272296,0.301676
19.206074,0.296339,0.299085
19.211071,0.296477,0.299190
19.216068,0.296652,0.299348
19.221066,0.296733,0.299454
19.226063,0.296898,0.299615
19.231060,0.297009,0.299722
19.236057,0.297132,0.299884
19.241055,0.297216,0.299993
19.246052,0.297336,0.300156
19.251049,0.297408,0.300266
19.256046,0.297558,0.300431
19.261044,0.297646,0.300542
19.266041,0.297773,0.300709
19.271038,0.297865,0.300821
19.276035,0.298019,0.300990
19.281033,0.298106,0.301103
19.286030,0.298242,0.301274
19.291027,0.298361,0.301388
19.296024,0.298527,0.301561
19.301022,0.298582,0.301676
19.306019,0.311784,0.299085
19.311016,0.312030,0.299190
19.316013,0.312345,0.299348
19.321011,0.312571,0.299455
19.326008,0.312894,0.299615
19.331005,0.313128,0.299722
19.336002,0.313509,0.299884
19.341000,0.313768,0.299993
19.345997,0.314162,0.300156
19.350994,0.314422,0.300266
19.355991,0.314808,0.300431
19.360989,0.315091,0.300542
19.365986,0.315535,0.300709
19.370983,0.315855,0.300821
19.375980,0.316378,0.300990
19.380978,0.316724,0.301103
19.385975,0.317262,0.301274
19.390972,0.317610,0.301388
19.395969,0.318146,0.301561
19.400967,0.318519,0.301676
19.405964,0.298050,0.299085
19.410961,0.298378,0.299190
19.415958,0.298883,0.299348
19.420956,0.299218,0.299455
19.425953,0.299767,0.299615
19.430950,0.300158,0.299722
19.435947,0.300770,0.299884
19.440945,0.301178,0.299993
19.445942,0.301843,0.300156
19.450939,0.302338,0.300266
19.455936,0.303067,0.300431
19.460934,0.303551,0.300542
19.465931,0.304318,0.300709
19.470928,0.304823,0.300821
19.475925,0.305626,0.300990
19.480923,0.306181,0.301103
19.485920,0.307018,0.301274
19.490917,0.307564,0.301388
19.495914,0.308434,0.301561
19.500912,0.309052,0.301676
19.505909,0.329461,0.299085
19.510906,0.329905,0.299190
19.515903,0.330592,0.299348
19.520901,0.331040,0.299455
19.525898,0.331779,0.299615
19.530895,0.332286,0.299722
19.535892,0.333095,0.299884
19.540890,0.333689,0.299993
19.545887,0.334615,0.300156
19.550884,0.335251,0.300266
19.555882,0.336246,0.300431
19.560879,0.336947,0.300542
19.565876,0.338026,0.300709
19.570873,0.338757,0.300821
19.575871,0.339876,0.300990
19.580868,0.340634,0.301103
19.585865,0.341775,0.301274
19.590862,0.342526,0.301388
19.595860,0.343662,0.301561
19.600857,0.344420,0.301676
19.605854,0.301467,0.299085
19.610851,0.301878,0.299190
19.615849,0.302557,0.299348
19.620846,0.303017,0.299455
19.625843,0.303770,0.299615
19.630840,0.304276,0.299722
19.635838,0.305097,0.299884
19.640835,0.305697,0.299993
19.645832,0.306650,0.300156
19.650829,0.307299,0.300266
19.655827,0.308342,0.300431
19.660824,0.309045,0.300542
19.665821,0.310140,0.300709
19.670818,0.310915,0.300821
19.675816,0.312060,0.300990
19.680813,0.312818,0.301103
19.685810,0.314008,0.301274
19.690807,0.314850,0.301388
19.695805,0.316159,0.301561
19.700802,0.317057,0.301676
19.705799,0.285525,0.299085
19.710796,0.286437,0.299190
19.715794,0.287838,0.299348
19.720791,0.288797,0.299455
19.725788,0.290349,0.299615
19.730785,0.291388,0.299722
19.735783,0.292958,0.299884
19.740780,0.294049,0.299993
19.745777,0.295747,0.300156
19.750774,0.296911,0.300266
19.755772,0.298683,0.300431
19.760769,0.299862,0.300542
19.765766,0.301660,0.300709
19.770763,0.302843,0.300821
19.775761,0.304667,0.300990
19.780758,0.305920,0.301103
19.785755,0.307790,0.301274
19.790752,0.309089,0.301388
19.795750,0.311051,0.301561
19.800747,0.312365,0.301676
19.805744,0.306604,0.299085
19.810741,0.307710,0.299190
19.815739,0.309364,0.299348
19.820736,0.310504,0.299455
19.825733,0.312268,0.299615
19.830730,0.313452,0.299722
19.835728,0.315275,0.299884
19.840725,0.316495,0.299993
19.845722,0.318340,0.300156
19.850719,0.319580,0.300266
19.855717,0.321450,0.300431
19.860714,0.322699,0.300542
19.865711,0.324601,0.300709
19.870708,0.325866,0.300821
19.875706,0.327782,0.300990
19.880703,0.329083,0.301103
19.885700,0.331051,0.301274
19.890697,0.332393,0.301389
19.895695,0.334431,0.301561
19.900692,0.335790,0.301677
19.905689,0.304778,0.299085
19.910686,0.305982,0.299190
19.915684,0.307782,0.299348
19.920681,0.308948,0.299455
19.925678,0.310675,0.299615
19.930676,0.311854,0.299722
19.935673,0.313620,0.299884
19.940670,0.314813,0.299993
19.945667,0.316621,0.300156
19.950665,0.317865,0.300266
19.955662,0.319776,0.300431
19.960659,0.321073,0.300542
19.965656,0.323014,0.300709
19.970654,0.324340,0.300821
19.975651,0.326394,0.300990
19.980648,0.327803,0.301104
19.985645,0.329901,0.301274
19.990643,0.331343,0.301389
19.995640,0.333504,0.301561
20.000637,0.334952,0.301677
20.005634,0.263664,0.299085
20.010632,0.265149,0.299190
20.015629,0.267315,0.299349
20.020626,0.268726,0.299455
20.025623,0.270913,0.299615
20.030621,0.272379,0.299722
20.035618,0.274565,0.299884
20.040615,0.276036,0.299993
20.045612,0.278256,0.300156
20.050610,0.279748,0.300266
20.055607,0.282008,0.300431
20.060604,0.283482,0.300542
20.065601,0.285732,0.300709
20.070599,0.287262,0.300821
20.075596,0.289526,0.300990
20.080593,0.291106,0.301104
20.085590,0.293416,0.301274
20.090588,0.294959,0.301389
20.095585,0.297302,0.301561
20.100582,0.298836,0.301677
20.105579,0.283291,0.299085
20.110577,0.284535,0.299190
20.115574,0.286344,0.299349
20.120571,0.287537,0.299455
20.125568,0.289377,0.299615
20.130566,0.290631,0.299722
20.135563,0.292489,0.299884
20.140560,0.293738,0.299993
20.145557,0.295635,0.300157
20.150555,0.296888,0.300266
20.155552,0.298784,0.300432
20.160549,0.300056,0.300542
20.165546,0.301986,0.300709
20.170544,0.303264,0.300821
20.175541,0.305192,0.300990
20.180538,0.306507,0.301104
20.185535,0.308507,0.301274
20.190533,0.309808,0.301389
20.195530,0.311799,0.301561
20.200527,0.313191,0.301677
20.205524,0.296112,0.299085
20.210522,0.297376,0.299190
20.215519,0.299311,0.299349
20.220516,0.300562,0.299455
20.225513,0.302486,0.299615
20.230511,0.303781,0.299722
20.235508,0.305771,0.299884
20.240505,0.307123,0.299993
20.245502,0.309203,0.300157
20.250500,0.310621,0.300266
20.255497,0.312746,0.300432
20.260494,0.314113,0.300542
20.265491,0.316272,0.300710
20.270489,0.317794,0.300822
20.275486,0.320017,0.300990
20.280483,0.321518,0.301104
20.285480,0.323808,0.301274
20.290478,0.325343,0.301389
20.295475,0.327677,0.301561
20.300472,0.329267,0.301677
20.305470,0.289390,0.299085
20.310467,0.290324,0.299190
20.315464,0.291755,0.299349
20.320461,0.292645,0.299455
20.325459,0.294147,0.299615
20.330456,0.295210,0.299722
20.335453,0.296774,0.299884
20.340450,0.297852,0.299993
20.345448,0.299472,0.300157
20.350445,0.300598,0.300266
20.355442,0.302263,0.300432
20.360439,0.303407,0.300542
20.365437,0.305099,0.300710
20.370434,0.306199,0.300822
20.375431,0.307953,0.300990
20.380428,0.309194,0.301104
20.385426,0.310959,0.301274
20.390423,0.312021,0.301389
20.395420,0.313842,0.301561
20.400417,0.314993,0.301677
20.405415,0.311146,0.299085
20.410412,0.312208,0.299190
20.415409,0.313970,0.299349
20.420406,0.315162,0.299455
20.425404,0.316951,0.299615
20.430401,0.318114,0.299722
20.435398,0.319954,0.299884
20.440395,0.321179,0.299993
20.445393,0.323044,0.300157
20.450390,0.324321,0.300266
20.455387,0.326267,0.300432
20.460384,0.327550,0.300542
20.465382,0.329589,0.300710
20.470379,0.330848,0.300822
20.475376,0.332815,0.300990
20.480373,0.334041,0.301104
20.485371,0.335981,0.301274
20.490368,0.337401,0.301389
20.495365,0.339391,0.301561
20.500362,0.340906,0.301677
20.505360,0.298098,0.299085
20.510357,0.299393,0.299190
20.515354,0.301100,0.299349
20.520351,0.302254,0.299455
20.525349,0.304015,0.299615
20.530346,0.305156,0.299722
20.535343,0.306880,0.299884
20.540340,0.308029,0.299993
20.545338,0.309745,0.300157
20.550335,0.310865,0.300266
20.555332,0.312590,0.300432
20.560329,0.313805,0.300542
20.565327,0.315604,0.300710
20.570324,0.316757,0.300822
20.575321,0.318539,0.300990
20.580318,0.319732,0.301104
20.585316,0.321523,0.301274
20.590313,0.322797,0.301389
20.595310,0.324679,0.301561
20.600307,0.325852,0.301677
20.605305,0.278385,0.299085
20.610302,0.279319,0.299190
20.615299,0.280748,0.299349
20.620296,0.281658,0.299455
20.625294,0.283094,0.299615
20.630291,0.284044,0.299723
20.635288,0.285459,0.299884
20.640285,0.286413,0.299993
20.645283,0.287820,0.300157
20.650280,0.288759,0.300266
20.655277,0.290179,0.300432
20.660275,0.291133,0.300543
20.665272,0.292637,0.300710
20.670269,0.293706,0.300822
20.675266,0.295241,0.300991
20.680264,0.296227,0.301104
20.685261,0.297790,0.301274
20.690258,0.298868,0.301389
20.695255,0.300485,0.301561
20.700253,0.301527,0.301677
20.705250,0.296850,0.299085
20.710247,0.297895,0.299190
20.715244,0.299465,0.299349
20.720242,0.300467,0.299455
20.725239,0.302028,0.299615
20.730236,0.303082,0.299723
20.735233,0.304682,0.299884
20.740231,0.305770,0.299993
20.745228,0.307438,0.300157
20.750225,0.308618,0.300266
20.755222,0.310408,0.300432
20.760220,0.311617,0.300543
20.765217,0.313465,0.300710
20.770214,0.314664,0.300822
20.775211,0.316523,0.300991
20.780209,0.317820,0.301104
20.785206,0.319718,0.301274
20.790203,0.321023,0.301389
20.795200,0.322969,0.301561
20.800198,0.324215,0.301677
20.805195,0.312490,0.299085
20.810192,0.313474,0.299190
20.815189,0.315020,0.299349
20.820187,0.316063,0.299455
20.825184,0.317657,0.299615
20.830181,0.318751,0.299723
20.835178,0.320412,0.299884
20.840176,0.321528,0.299993
20.845173,0.323229,0.300157
